benchmark	first_line	total	correct	wrong_label	parse_fail	multiline	n_cells	pred	match_via
xnli	Hypothesis: El Museo Marítimo tiene 1	1	0	0	1	0	1		none
xnli	Hypothesis: Xlapak tiene 20	1	0	0	1	0	1		none
xnli	Hypothesis: Xlapak tiene un palacio	1	0	0	1	0	1		none
xnli	Hypothesis: Barcino-Barcelona is the focal	1	0	0	1	0	1		none
xnli	Hypothesis: Since 1932, no have	1	0	0	1	0	1		none
xnli	Hypothesis: Juegan a la pelota	1	0	0	1	0	1		none
xnli	Hypothesis: El terreno tiene cuevas.	1	0	0	1	0	1		none
xnli	Hypothesis: El terreno tiene pendientes.	1	0	0	1	0	1		none
xnli	Hypothesis: El grupo de seguridad promedia	1	0	0	1	0	1		none
xnli	Los archivos de los casos se pueden traducir	1	0	0	1	0	1		none
xnli	Hypothesis: The scientists can combine the C-R	1	0	0	1	0	1		none
xnli	Hypothesis: Las líneas calculan que el nivel	1	0	0	1	0	1		none
xnli	1. Contradiction	1	0	1	0	1	1	contradiction	english_substring
xnli	Hypothesis: Los datos son de julio de	1	0	0	1	0	1		none
xnli	Hypothesis: GAO is a resource-intensive entity	1	0	0	1	0	1		none
xnli	Hypothesis: GAO is a federal agency with	1	0	0	1	0	1		none
xnli	Hypothesis: La entidad auditada puede tomar medidas	1	0	0	1	0	1		none
xnli	1. Entailment	1	0	1	0	1	1	entailment	english_substring
xnli	Hypothesis: El dispositivo ayuda a las empresas a	1	0	0	1	0	1		none
xnli	Hypothesis: La lista sólo indica quién compró	1	0	0	1	0	1		none
xnli	Hypothesis: La lista indica quién ha sido el	1	0	0	1	0	1		none
xnli	Hypothesis: HIC no es el departamento responsable	1	0	0	1	0	1		none
xnli	Hypothesis: Only $500 in reimbursements are	1	0	0	1	0	1		none
xnli	Hypothesis: Both units take 46 weeks to	1	0	0	1	0	1		none
xnli	Hypothesis: No hay límite para el mercurio	1	0	0	1	0	1		none
xnli	Hypothesis: Ellos limtan el mercurی	1	0	0	1	0	1		none
xnli	Hypothesis: Las unidades de 900	1	0	0	1	0	1		none
xnli	Hypothesis: The units burn less bituminous sulfur	1	0	0	1	0	1		none
xnli	Hypothesis: Las unidades no queman carbón	1	0	0	1	0	1		none
xnli	فرضیہ: بہت سی ایجنسیوں نے	1	0	0	1	0	1		none
xnli	Hypothesis: Una agencia intentó hacerlo,	1	0	0	1	0	1		none
xnli	Hypothesis: Los viajeros no tienen que enumer	1	0	0	1	0	1		none
xnli	Hypothesis: Allenbrand and Drews are the	1	0	0	1	0	1		none
xnli	Hypothesis: 1,3,2,	1	0	0	1	0	1		none
xnli	Hypothesis: El paquete de bienvenida es entregado	1	0	0	1	0	1		none
xnli	فرضیاتی: ٹی وی اے نے ایک	1	0	0	1	0	1		none
xnli	Hypothesis: The circumvention will send gas to	1	0	0	1	0	1		none
xnli	Hypothesis: Estos son todos los detalles disponibles.	1	0	0	1	0	1		none
xnli	اسٹینٹل۔	1	0	0	1	0	1		none
xnli	Hypothesis: Hay varios tipos de prototipos.	1	0	0	1	0	1		none
xnli	Hypothesis: Los datos demográficos se pueden	1	0	0	1	0	1		none
xnli	Hypothesis: Por lo general, las funciones de	1	0	0	1	0	1		none
xnli	کچھ فیدیشس میں روٹیشنل	1	0	0	1	0	1		none
xnli	Hypothesis: La ingeniería preliminar y la negociación	1	0	0	1	0	1		none
xnli	Hypothesis: El tiempo total es inferior a	1	0	0	1	0	1		none
xnli	Hypothesis: El National Mail Count estudió el	1	0	0	1	0	1		none
xnli	Hypothesis: HIC hizo cambios de devolucion	1	0	0	1	0	1		none
xnli	Hypothesis: HIC no hizo correcciones.	1	0	0	1	0	1		none
xnli	Hypothesis: HIC envió encuestas.	1	0	0	1	0	1		none
xnli	Hypothesis: Hazmi and Mihdhar bought	1	0	0	1	0	1		none
xnli	Hypothesis: Por 500 $ al	1	0	0	1	0	1		none
xnli	Hypothesis: American 11 had communication.	1	0	0	1	0	1		none
xnli	Hypothesis: Each terrorism matter is judged and rated	1	0	0	1	0	1		none
xnli	Hypothesis: Los secuestradores habían estado	1	0	0	1	0	1		none
xnli	Hypothesis: El DCI parece haber informado tanto	1	0	0	1	0	1		none
xnli	Hypothesis: There is a detailed record of each	1	0	0	1	0	1		none
xnli	Hypothesis: There is a computer-assisted dispatch	1	0	0	1	0	1		none
xnli	Hypothesis: No hay ayuda de registro para los	1	0	0	1	0	1		none
xnli	Hypothesis: Todas las compañías estaban formadas por	1	0	0	1	0	1		none
xnli	Hypothesis: No se registraron entrevistas relacionadas	1	0	0	1	0	1		none
xnli	Hypothesis: En ese momento estaban presentes varias compañías	1	0	0	1	0	1		none
xnli	Hypothesis: La mayor parte del liderazgo de Al	1	0	0	1	0	1		none
xnli	Hypothesis: Las alarmas contra incendios no se	1	0	0	1	0	1		none
xnli	Hypothesis: The information about the fire alarm was	1	0	0	1	0	1		none
xnli	Hypothesis: There were passengers who did not present	1	0	0	1	0	1		none
xnli	Hypothesis: Los informes de envío asistido	1	0	0	1	0	1		none
xnli	Hypothesis: Los sistemas de envío asistido	1	0	0	1	0	1		none
xnli	Hypothesis: These delayed delivery reports were caused by	1	0	0	1	0	1		none
xnli	None	1	0	0	1	0	1		none
xnli	Hypothesis: There was a study on airplane hij	1	0	0	1	0	1		none
xnli	Hypothesis: Ed Ballinger emitió varias adver	1	0	0	1	0	1		none
xnli	Bandar al Hazmi continuó su entrenamiento en Arizona	1	0	0	1	0	1		none
xnli	Hypothesis: James Steinberg testificó que	1	0	0	1	0	1		none
xnli	Hypothesis: The TSA funds aviation work to combat	1	0	0	1	0	1		none
xnli	Hypothesis: TSA aviation works are funded by TSA	1	0	0	1	0	1		none
xnli	Hypothesis: El FBI abrió una oficina	1	0	0	1	0	1		none
xnli	Hypothesis: El Tribunal FISA puede rechazar	1	0	0	1	0	1		none
xnli	Hypothesis: Dave envió un correo electrónico a	1	0	0	1	0	1		none
xnli	Hypothesis: Dave estuvo de vacaciones en todo el	1	0	0	1	0	1		none
xnli	Hypothesis: El hawaladar paquistan	1	0	0	1	0	1		none
xnli	یہ بیان پیش کیا گیا ہے کہ "اس کے	1	0	0	1	0	1		none
xnli	اس کے ساتھ، ہم یہ نتیجہ اخذ کر	1	0	0	1	0	1		none
xnli	Condoleezza Rice was incredible in her work	1	0	0	1	0	1		none
xnli	Hypothesis: According to KSM, Bin L	1	0	0	1	0	1		none
xnli	Hypothesis: KSM quería utilizar en principio un	1	0	0	1	0	1		none
xnli	Hypothesis: La entrevista del civil 14	1	0	0	1	0	1		none
xnli	Hypothesis: Los agentes volaron muchas veces a	1	0	0	1	0	1		none
xnli	Ramzi Yousef بھی الزامات کا	1	0	0	1	0	1		none
xnli	Hypothesis: There was an interview of NYPD	1	0	0	1	0	1		none
xnli	Hypothesis: There was an interview with the NY	1	0	0	1	0	1		none
xnli	Hypothesis: No hubo ninguna entrevista en NYPD	1	0	0	1	0	1		none
xnli	دونوں پروازیں 8 جون 2001 کو	1	0	0	1	0	1		none
xnli	فرضی: ہازنوی (فلائٹ	1	0	0	1	0	1		none
xnli	Hypothesis: La fuente estaba siendo sincera.	1	0	0	1	0	1		none
xnli	Hypothesis: La reunión tuvo lugar en diciembre de	1	0	0	1	0	1		none
xnli	Hypothesis: Atta viajó a la República	1	0	0	1	0	1		none
xnli	Hypothesis: Atta was alone in the Czech	1	0	0	1	0	1		none
xnli	Hypothesis: Ahmed al Ghamdi y Abdul	1	0	0	1	0	1		none
xnli	Hypothesis: Hazmi y Hanjour sab	1	0	0	1	0	1		none
xnli	Hypothesis: No hay información disponible sobre el estado	1	0	0	1	0	1		none
xnli	Hypothesis: There is an interview available that analyzes	1	0	0	1	0	1		none
xnli	Hypothesis: Estos sistemas estaban desconectados en	1	0	0	1	0	1		none
xnli	Hypothesis: Hazmi y Mihdhar viaj	1	0	0	1	0	1		none
xnli	Hypothesis: Hazmi nunca ha estado en Los	1	0	0	1	0	1		none
xnli	Hypothesis: En ese momento la Terminal C estaba	1	0	0	1	0	1		none
xnli	3. La llamada se realizó en la terminal	1	0	0	1	0	1		none
xnli	Hypothesis: El gobierno estadounidense pudiera estar organizado de	1	0	0	1	0	1		none
xnli	Hypothesis: Más información sobre los arreglos del	1	0	0	1	0	1		none
xnli	Hypothesis: Nada más se sabe sobre los arreg	1	0	0	1	0	1		none
xnli	Hypothesis: Tres habitaciones de hotel diferentes fueron	1	0	0	1	0	1		none
xnli	New Jersey was selected as a place to live.	1	0	0	1	0	1		none
xnli	Hypothesis: El supervisor envió la pista a	1	0	0	1	0	1		none
xnli	Hypothesis: El supervisor cedió el mando	1	0	0	1	0	1		none
xnli	Hypothesis: El jefe llegó al sitio del W	1	0	0	1	0	1		none
xnli	Hypothesis: El jefe llegó al sitio.	1	0	0	1	0	1		none
xnli	Hypothesis: El jefe nunca apareció.	1	0	0	1	0	1		none
xnli	یہ اصول اور فرضی تصورات کے درمیان	1	0	0	1	0	1		none
xnli	Hypothesis: The Commissioner and the Mayor participated in	1	0	0	1	0	1		none
xnli	Hypothesis: Todos los secuestradores fueron	1	0	0	1	0	1		none
xnli	Hypothesis: La mayoría de los secuestr	1	0	0	1	0	1		none
xnli	Hypothesis: Los secuestradores se han	1	0	0	1	0	1		none
xnli	Hypothesis: KSM نے کبھی بھی صاف دست	1	0	0	1	0	1		none
xnli	Hypothesis: KMS obtained clean passports that	1	0	0	1	0	1		none
xnli	Hypothesis: KSM نے پاکستانی شہ	1	0	0	1	0	1		none
xnli	اسپیشولٹی	1	0	0	1	1	1		none
xnli	Hypothesis: Por favor, no haga ningún cambio	1	0	0	1	0	1		none
xnli	Hypothesis: Hay un sobre blanco adjunto,	1	0	0	1	0	1		none
xnli	Hypothesis: You can make changes to your address	1	0	0	1	0	1		none
xnli	Hypothesis: La facultad de derecho tiene orden	1	0	0	1	0	1		none
xnli	Hypothesis: Las escuelas de leyes quieren estudiantes con	1	0	0	1	0	1		none
xnli	Hypothesis: Las escuelas de Derecho quieren a los	1	0	0	1	0	1		none
xnli	Hypothesis: Usted y un acompañante serán	1	0	0	1	0	1		none
xnli	فرضیاتی: آپ کو اس تقریب میں	1	0	0	1	0	1		none
xnli	Hypothesis: Al menos 6 estudiantes de Columb	1	0	0	1	0	1		none
xnli	بیٹی گرہ ٹاور نے 40 سال	1	0	0	1	0	1		none
xnli	Hypothesis: Habrá miles de estudiantes de K	1	0	0	1	0	1		none
xnli	Hypothesis: Solo habrá tres mil estudiantes de K	1	0	0	1	0	1		none
xnli	یہ بیان کرتا ہے کہ انڈیانا ہی	1	0	0	1	0	1		none
xnli	Hypothesis: Tenemos toda la ayuda que necesitamos	1	0	0	1	0	1		none
xnli	Hypothesis: Esta temporada necesitamos $10.	1	0	0	1	0	1		none
xnli	Hypothesis: Necesitamos su apoyo esta temporada	1	0	0	1	0	1		none
xnli	Hypothesis: Hemos celebrado nuestra historia cada año	1	0	0	1	0	1		none
xnli	Hypothesis: Lo hemos hecho durante mucho tiempo.	1	0	0	1	0	1		none
xnli	Hypothesis: Acabamos de empezar a hacerlo	1	0	0	1	0	1		none
xnli	فرضیاتی: فن کا حصول اور ف	1	0	0	1	0	1		none
xnli	Hypothesis: Los animales en peligro son ayudados	1	0	0	1	0	1		none
xnli	Chris Young is our member services coordinator.	1	0	0	1	0	1		none
xnli	Hypothesis: Los miembros de Citywide Friends of	1	0	0	1	0	1		none
xnli	Hypothesis: Complete this membership form and send us	1	0	0	1	0	1		none
xnli	Hypothesis: Aquí hay una solicitud de membresía	1	0	0	1	0	1		none
xnli	Hypothesis: Eugene Debs practiced sports at the	1	0	0	1	0	1		none
xnli	Hypothesis: La mayoría aportó más de $	1	0	0	1	0	1		none
xnli	Hypothesis: None donated more than 5,	1	0	0	1	0	1		none
xnli	Hypothesis: Alguien cedió más	1	0	0	1	0	1		none
xnli	Hypothesis: Se repararon muchos apartamentos as	1	0	0	1	0	1		none
xnli	Hypothesis: He dirigido otras obras desde entonces.	1	0	0	1	0	1		none
xnli	Hypothesis: Nunca he trabajado como director de	1	0	0	1	0	1		none
xnli	Hypothesis: Tienes que donar más de	1	0	0	1	0	1		none
xnli	Hypothesis: En julio، مرکز نے 1	1	0	0	1	0	1		none
xnli	Hypothesis: The midfielder was happy that so many	1	0	0	1	0	1		none
xnli	Hypothesis: El Dr. Field trabaja en la	1	0	0	1	0	1		none
xnli	Hypothesis: The Republican National Convention in Houston was	1	0	0	1	0	1		none
xnli	Hypothesis: Has sido nominado para ser miembro	1	0	0	1	0	1		none
xnli	Hypothesis: El museo tiene un costo de	1	0	0	1	0	1		none
xnli	Bepko honró a Kent.	1	0	0	1	0	1		none
xnli	Hypothesis: The AMRA Annual Meeting is held	1	0	0	1	0	1		none
xnli	Hypothesis: La reunión anual del AMRA se	1	0	0	1	0	1		none
xnli	Hypothesis: La sociedad humana es el refugio	1	0	0	1	0	1		none
xnli	Hypothesis: Alan Dixon is a Democratic politician.	1	0	0	1	0	1		none
xnli	Hypothesis: Comenzaron el premio en	1	0	0	1	0	1		none
xnli	Hypothesis: Brit Hume works for Fox.	1	0	0	1	0	1		none
xnli	Hypothesis: Sidewalk no grabó nada.	1	0	0	1	0	1		none
xnli	Hypothesis: Johnson amenazó مع retirنا	1	0	0	1	0	1		none
xnli	Hypothesis: The White House uses the FBI appropriately	1	0	0	1	0	1		none
xnli	Hypothesis: La OMS tiene una estrategia para	1	0	0	1	0	1		none
xnli	Premise: Entonces, ¿por qué es mejor	1	0	0	1	0	1		none
xnli	Hypothesis: Mantener un microondas cuesta	1	0	0	1	0	1		none
xnli	Premise: Some of these concepts have demonstrated success	1	0	0	1	0	1		none
xnli	Hypothesis: La columna de Moneybox de James	1	0	0	1	0	1		none
xnli	اس کے پاس کوئی ثبوت نہیں ہے کہ	1	0	0	1	0	1		none
xnli	Harriman نے متعدد بار شادی کی ہے۔	1	0	0	1	0	1		none
xnli	Harriman نے 8 بار شادی کی۔	1	0	0	1	1	1		none
xnli	Premise: Slate is a television program.	1	0	0	1	0	1		none
xnli	Hypothesis: It is easy for a first-year	1	0	0	1	0	1		none
xnli	Hypothesis: Fui al desfile de Navidad	1	0	0	1	0	1		none
xnli	Hypothesis: Never been to the Radio City Music	1	0	0	1	0	1		none
xnli	Hypothesis: Glass es un escritor del Times.	1	0	0	1	0	1		none
xnli	Hypothesis: Glass es un escritor.	1	0	0	1	0	1		none
xnli	Hypothesis: Walcott کے والدین نے اس	1	0	0	1	0	1		none
xnli	Hypothesis: Michael Lewis dio más de 5	1	0	0	1	0	1		none
xnli	کچھ آسینکروکسٹس نے اس	1	0	0	1	0	1		none
xnli	Hypothesis: El condado de Greenlee tiene	1	0	0	1	0	1		none
xnli	کچھ فائلیں Windows چل رہی ہے جب تک	1	0	0	1	0	1		none
xnli	Hypothesis: La gente de la escuela hizo su	1	0	0	1	0	1		none
xnli	La implicación más sorprendente de la teoría C	1	0	1	0	0	1	entailment	native_substring
xnli	Hypothesis: Glenn Loury is a gardener	1	0	0	1	0	1		none
xnli	Hypothesis: The longevity of the World Trade Organization	1	0	0	1	0	1		none
xnli	Hypothesis: De Kooning terminó muriendo	1	0	0	1	0	1		none
xnli	اسپیشولاسٹک ایک بہت مش	1	0	0	1	0	1		none
xnli	Hypothesis: Heseltine renunció a su	1	0	0	1	0	1		none
xnli	یہ پیشنگوئی ہے کہ ہسلت	1	0	0	1	0	1		none
xnli	Hypothesis: Los escritores son muy meticulosos	1	0	0	1	0	1		none
xnli	Premise: ¿Cómo puede uno hacer eso؟	1	0	0	1	0	1		none
xnli	Hypothesis: La edición de 1984 es	1	0	0	1	0	1		none
xnli	Hypothesis: El libro  no está en venta	1	0	0	1	0	1		none
xnli	Hypothesis: El suplemento es más barato que	1	0	0	1	0	1		none
xnli	Hypothesis: Surprise, in Nebraska, has	1	0	0	1	0	1		none
xnli	Surprise is a city in Nebraska.	1	0	0	1	0	1		none
xnli	Hypothesis: La cerveza puede tener la etiqueta	1	0	0	1	0	1		none
xnli	Hypothesis: La cerveza ligera no tiene	1	0	0	1	0	1		none
xnli	پیش فرض: فرنٹ ایل اسٹ	1	0	0	1	0	1		none
xnli	[Se debe decir con total franqueza que	1	0	0	1	0	1		none
xnli	Hypothesis: Junio و جولائی بھی	1	0	0	1	0	1		none
xnli	Hypothesis: The majority of days in August are	1	0	0	1	0	1		none
xnli	Hypothesis: Para buscar la pérdida.	1	0	0	1	0	1		none
xnli	Hypothesis: La palabra griega de la que	1	0	0	1	0	1		none
xnli	Hypothesis: Los orígenes de la palabra diagnosis se	1	0	0	1	0	1		none
xnli	Hypothesis: There is evidence to suggest that the	1	0	0	1	0	1		none
xnli	Hypothesis: Estoy seguro de que el yiddish	1	0	0	1	0	1		none
xnli	Boswell spent a year in the company of Johnson	1	0	0	1	0	1		none
xnli	Boswell wrote about the life of Johnson in the	1	0	0	1	0	1		none
xnli	Hypothesis: La editorial Cambridge University Press honrar	1	0	0	1	0	1		none
xnli	Hypothesis: Nunca he oído hablar del alfabet	1	0	0	1	0	1		none
xnli	یہ رشتے کا ایک مثال ہے جو ایک نتی	1	0	0	1	0	1		none
xnli	Hypothesis: Los VIP proporcionan un ejemplo.	1	0	0	1	0	1		none
xnli	Hypothesis: VIP no es un ejemplo	1	0	0	1	1	1		none
xnli	Hypothesis: Estados Unidos añadió diez estados a	1	0	0	1	0	1		none
xnli	Hypothesis: Hasta hoy, Missouri no se considera	1	0	0	1	0	1		none
xnli	Hypothesis: Los grupos étnicos están avergon	1	0	0	1	0	1		none
xnli	Goistering era un término curioso para la risa	1	0	0	1	0	1		none
xnli	Hypothesis: Esta frase se usa en entornos inus	1	0	0	1	0	1		none
xnli	Hypothesis: Huevos no significa bolas.	1	0	0	1	0	1		none
xnli	Hypothesis: Huevos significa cojones.	1	0	0	1	0	1		none
xnli	Hypothesis: Hay doce artículos reunidos en el	1	0	0	1	0	1		none
xnli	Hypothesis: Hay doce artículos en la colección.	1	0	0	1	0	1		none
xnli	Hypothesis: Los idiomas nunca se pueden combinar.	1	0	0	1	0	1		none
xnli	Hypothesis: There are languages that are a combination	1	0	0	1	0	1		none
xnli	Hypothesis: Some languages are invented by children.	1	0	0	1	0	1		none
xnli	Hypothesis: La ortografía de una palabra está	1	0	0	1	0	1		none
xnli	Hypothesis: Alice said that she was not.	1	0	0	1	0	1		none
xnli	Hypothesis: No se utilizó el aceite de Oil	1	0	0	1	0	1		none
xnli	Hypothesis: There are few pastors in Broadway.	1	0	0	1	0	1		none
xnli	Entiendo por qué no les gusta la palabra Negro	1	0	0	1	0	1		none
xnli	Hypothesis: No tengo una radio y no tengo	1	0	0	1	0	1		none
xnli	False	1	0	0	1	1	1		none
xnli	Hypothesis: No tiene un acento marcado y	1	0	0	1	0	1		none
xnli	Hypothesis: Su acento y posiblemente su ent	1	0	0	1	0	1		none
xnli	Hypothesis: La gramática ha cambiado, pero	1	0	0	1	0	1		none
xnli	Hypothesis: The reference is complete.	1	0	0	1	0	1		none
xnli	Hypothesis: Hay 200 modificadores	1	0	0	1	0	1		none
xnli	Hypothesis: Hay 20 variedades de	1	0	0	1	0	1		none
xnli	Hypothesis: El Sr. Levitt no tenía	1	0	0	1	0	1		none
xnli	Hypothesis: El Sr. Levitt tenía una	1	0	0	1	0	1		none
xnli	Hypothesis: La hija del Sr. Levitt	1	0	0	1	0	1		none
xnli	Hypothesis: El tratamiento de Honey no necesita explic	1	0	0	1	0	1		none
xnli	Hypothesis: Las máquinas de escribir no requir	1	0	0	1	0	1		none
xnli	فرضی: Gruyere کا بہترین م	1	0	0	1	0	1		none
xnli	Hypothesis: Solo leo los problemas actuales.	1	0	0	1	0	1		none
xnli	اس کے ساتھ، ہم کہہ سکتے ہیں کہ "	1	0	0	1	0	1		none
xnli	Hypothesis: Via della Scrofa is a	1	0	0	1	0	1		none
xnli	Hypothesis: Reedito discursos para mi trabajo.	1	0	0	1	0	1		none
xnli	Hypothesis: Our vocabulary has a linguistic process.	1	0	0	1	0	1		none
xnli	Hypothesis: Our vocabulary is expanding.	1	0	0	1	0	1		none
xnli	Hypothesis: Los prisioneros los crearon.	1	0	0	1	0	1		none
xnli	Premise: Uno debe ser muy cauteloso	1	0	0	1	0	1		none
xnli	وفاقی	1	0	0	1	0	1		none
xnli	یا	1	0	0	1	0	1		none
xnli	یہ ایک امتیاز ہے، اور یہ اب	1	0	0	1	0	1		none
xnli	ہم اس چیز کو بچانا چاہتے تھے کیونکہ	1	0	0	1	0	1		none
xnli	یہ فینی فلونیو ہے,اور وہ	1	0	0	1	0	1		none
xnli	تو، یہ ایک پیش گوئی ہے۔	1	0	0	1	0	1		none
xnli	ہم سب نے کیا ہے، ہم نے انہیں کسی	1	0	0	1	0	1		none
xnli	假设是前提的 假设  اور	1	0	0	1	0	1		none
xnli	3.0 or 4.0 is	1	0	0	1	0	1		none
xnli	100 صفحات سے زیادہ نہیں پڑھی	1	0	0	1	0	1		none
xnli	تو میں اس نقطہ پر پہنچ گیا جہاں میں	1	0	0	1	0	1		none
xnli	تو میں نے کیا کیا؟	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ کیوبا کرائ	1	0	0	1	0	1		none
xnli	ام، اور اس نے کہا، اس نے کہا	1	0	0	1	0	1		none
xnli	ٹھیک ہے، میں سن سکتا ہوں۔	1	0	0	1	0	1		none
xnli	ٹھیک ہے، میں سن سکتا ہوں جو آپ	1	0	0	1	0	1		none
xnli	یہ دونوں ایک دوسرے کو شامل کرتے ہیں۔	1	0	0	1	0	1		none
xnli	یہ دونوں ایک دوسرے کے ساتھ تعلق رکھتے ہیں۔	1	0	0	1	0	1		none
xnli	ہم غلطی نہیں کر سکتے.	1	0	0	1	0	1		none
xnli	ہم غلطی نہیں کر سکے.	1	0	0	1	0	1		none
xnli	ہم غلطی نہیں کر سکتے۔	1	0	0	1	0	1		none
xnli	تو، یہ تو ہے، ام، وہ وہاں	1	0	0	1	0	1		none
xnli	اس نے شادی کی تقریب کو نہیں سمجھا	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے، کیونکہ اگر میری بہ	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے، کیونکہ اگر ٹ	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ اگر آپ یہ	1	0	0	1	0	1		none
xnli	1. 1962 میں مجھے واشنگ	1	0	0	1	0	1		none
xnli	1. 假设是前提的。假设	1	0	0	1	0	1		none
xnli	ٹھیک ہے کہ میں نے اس کے بارے میں	1	0	0	1	0	1		none
xnli	假设和假设之间没有关系。	1	0	0	1	0	1		none
xnli	1. 假设是前提的否定。	1	0	0	1	0	1		none
xnli	تو آپ نے کہا کہ آپ کے بچے ہیں	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ اگر میں اپنی	1	0	0	1	0	1		none
xnli	ہم فطرت پسند نہیں ہیں۔	1	0	0	1	0	1		none
xnli	ہم ام ہیں، اور ہم کبھی بھی فطرت	1	0	0	1	0	1		none
xnli	1. 前提: Kapray per sales	1	0	0	1	0	1		none
xnli	ساحل بہت خوبصورت تھے اور وہ جانے کے	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے ، کیونکہ اگر آپ	1	0	0	1	0	1		none
xnli	یہ قیاس ہے کہ وہ اگلے سات دن	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ اگر لوگ بیٹھ	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ اگر میں اخبارات	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ اگر میں دن میں	1	0	0	1	0	1		none
xnli	یہ ہے کے آپ کے پاس اخبار پڑھنے کے	1	0	0	1	0	1		none
xnli	جب آپ خریداری کرتے ہیں تو آپ کس چیز	1	0	0	1	0	1		none
xnli	ٹھیک ہے، یہ ایک پیش گوئی ہے	1	0	0	1	0	1		none
xnli	ٹھیک ہے، یہ دونوں ایک دوسرے کے ساتھ	1	0	0	1	0	1		none
xnli	假设是前提的	1	0	0	1	0	1		none
xnli	یہ بہت حیران کن ہے کہ آپ تھو	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ آپ اس میں ک	1	0	0	1	0	1		none
xnli	ہم اس بات سے اتفاق کرتے ہیں کہ ہم ان	1	0	0	1	0	1		none
xnli	假设是前提的自然结果。假设是	1	0	0	1	0	1		none
xnli	ہم اس بات سے اتفاق کرتے ہیں کہ یہ عجیب	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ موسم مزید	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ اگر برف	1	0	0	1	0	1		none
xnli	ہم ایک پیش رو تیار کررہے	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، عام کرس	1	0	0	1	0	1		none
xnli	اس کے ساتھ، ایک عام کرسٹل	1	0	0	1	0	1		none
xnli	نتیجتا، چھوٹے بچے چھوٹے	1	0	0	1	0	1		none
xnli	نتیجتا، یہ پیش گوئی کی جاتی	1	0	0	1	0	1		none
xnli	نتیجتا، چھوٹے بچے اسک	1	0	0	1	0	1		none
xnli	افادیت پسندوں کا کہنا ہے کہ	1	0	0	1	0	1		none
xnli	افادیب پسند یہ دعوی کرتے ہیں کہ	1	0	0	1	0	1		none
xnli	ځینې هغه کسان	1	0	0	1	0	1		none
xnli	پیشگوئی	1	0	0	1	1	1		none
xnli	ڈارون کی مخلوقات کو ترجیح دینے کے	1	0	0	1	0	1		none
xnli	یہ دلچسپ ہے کہ معیشت میں	1	0	0	1	0	1		none
xnli	假设和前提是密切相關的。假设	1	0	0	1	0	1		none
xnli	اگرچہ میں Gropius کے پین	1	0	0	1	0	1		none
xnli	ایڈوبی اینٹیں اور ریت کا	1	0	0	1	0	1		none
xnli	ایڈوبی اینٹیں مٹی کے بھ	1	0	0	1	0	1		none
xnli	گیلے پشت کے تجربے کی تفص	1	0	0	1	0	1		none
xnli	ایڈوب گھروں اور عمارتیں ان	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، اگر تمام ک	1	0	0	1	0	1		none
xnli	eVectively diVerent سائز کی	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، آپ کے پاس	1	0	0	1	0	1		none
xnli	یہ ردعمل، اگر مداخلت نہیں کی	1	0	0	1	0	1		none
xnli	1. Entailment: یہ پیش گو	1	1	0	0	0	1	entailment	english_substring
xnli	یہ ایک انتہائی ہے، کیونکہ یہ دونوں	1	0	0	1	0	1		none
xnli	Piata zameen pe lagi hai.	1	0	0	1	0	1		none
xnli	پیچوکو زبان انگریزی اور ہس	1	0	0	1	0	1		none
xnli	اس گروپ میں بیس تیسری ترمیم	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، اس کشتی کے	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، اس کے نتی	1	0	0	1	0	1		none
xnli	Colonel Bishop ko meri amad ka pata h	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، مس بیشپ	1	0	0	1	0	1		none
xnli	اس نے اپنے آپ کو ایک ایسی لڑکی	1	0	0	1	0	1		none
xnli	آپ غلط ہیں.	1	0	0	1	0	1		none
xnli	اس نے ان سے پوچھا کہ اچانک دل	1	0	0	1	0	1		none
xnli	یہ دونوں ایک دوسرے کے ساتھ مربوط ہیں، جو	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ وہ گولی چل	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، اس نے فیصلہ	1	0	0	1	0	1		none
xnli	ہم ایک دوسرے سے ملنے سے پہلے ہم حد	1	0	0	1	0	1		none
xnli	مس بشپ اور اس کے ساتھ اس کے وف	1	0	0	1	0	1		none
xnli	Aur agar tum bewaqoof nahi hote	1	0	0	1	0	1		none
